"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000246250",14,0,13,164,282,450,0.00620065321816917,"AC087521.2",5494,-1689
"ENSG00000279640",3,0,1,67,45,54,0.00620246838623439,"AC138466.5",5495,-1879
"ENSG00000168701",96,211,574,242,249,218,0.00622397095541667,"TMEM208",5496,1610
"ENSG00000231726",0,0,0,27,25,21,0.00623544401385181,"HMGN2P38",5497,-596
"ENSG00000240184",9,6,28,148,341,165,0.00623544401385181,"PCDHGC3",5498,-2276
"ENSG00000257093",381,224,176,7481,2807,4622,0.00624156648377737,"DENND11",5499,2120
"ENSG00000176845",2439,1339,2012,981,1173,45,0.0062485120078834,"METRNL",5500,1117
"ENSG00000119596",738,453,777,6772,5682,7516,0.00625067919591664,"YLPM1",5501,2406
"ENSG00000105649",97,24,154,76,70,43,0.00625134327267059,"RAB3A",5502,1953
"ENSG00000254131",0,0,0,21,35,20,0.00625208776632156,"AC093367.1",5503,-584
"ENSG00000136518",67,127,161,1087,1444,1157,0.00625393755648724,"ACTL6A",5504,4882
"ENSG00000186866",567,276,512,621,432,466,0.006257576920761,"POFUT2",5505,841
"ENSG00000258896",1,0,0,31,28,55,0.006257576920761,"SCOCP1",5506,-2091
"ENSG00000188610",5,2,10,71,213,82,0.00626351548518141,"FAM72B",5507,2124
"ENSG00000262516",1,0,0,26,38,47,0.00626602404940764,"AC007151.1",5508,-2158
"ENSG00000211701",1,3,0,124,44,51,0.00627261891839534,"TRGV1",5509,-1852
"ENSG00000275927",7,0,2,86,121,121,0.00627288031582788,"AC009152.1",5510,-2307
"ENSG00000155330",38,31,69,330,583,561,0.00627496469061208,"C16orf87",5511,1814
"ENSG00000174437",852,870,1517,10058,10965,6824,0.00628534093405052,"ATP2A2",5512,-1408
"ENSG00000107815",52,43,43,837,370,873,0.00628655684889801,"TWNK",5513,2011
"ENSG00000122678",805,509,1157,1290,1039,1015,0.00628776963277267,"POLM",5514,3066
"ENSG00000138650",3,4,30,0,2,3,0.00628944716927602,"PCDH10",5515,10202
"ENSG00000256651",0,0,0,13,21,59,0.00628951406394749,"AC006518.1",5516,-475
"ENSG00000173545",202,337,1060,462,485,427,0.0062902254484614,"ZNF622",5517,789
"ENSG00000127337",26,47,118,545,946,733,0.00629859630959304,"YEATS4",5518,1220
"ENSG00000277972",129,315,156,180,173,179,0.00629859630959304,"CISD3",5519,1371
"ENSG00000156381",284,205,112,232,144,94,0.00630420857276295,"ANKRD9",5520,1238
"ENSG00000173264",274,178,1223,432,365,351,0.00630571920723569,"GPR137",5521,2964
"ENSG00000197302",42,41,132,584,751,785,0.00630571920723569,"ZNF720",5522,1563
"ENSG00000229127",15,37,23,398,429,317,0.006318114929582,"KANSL1L-AS1",5523,2221
"ENSG00000271933",4,1,0,118,57,63,0.00632720833360094,"AL603756.1",5524,697
"ENSG00000089123",30,26,16,450,276,561,0.00632913856817207,"TASP1",5525,3553
"ENSG00000175216",537,382,506,4376,6954,4806,0.00634388984406255,"CKAP5",5526,2351
"ENSG00000239605",2,0,2,31,101,49,0.00634388984406255,"STPG4",5527,-2025
"ENSG00000278818",2,0,2,50,53,42,0.00634388984406255,"Metazoa_SRP",5528,-1384
"ENSG00000228705",4,5,17,3,2,3,0.00635084273290121,"LINC00659",5529,14137
"ENSG00000253770",0,0,0,28,42,13,0.00635855095696137,"HMGB1P23",5530,-563
"ENSG00000166352",3,5,45,346,239,484,0.00636091402973826,"IFTAP",5531,4541
"ENSG00000115350",119,358,398,329,132,242,0.00637037538834926,"POLE4",5532,1092
"ENSG00000151838",1,0,1,20,21,205,0.00637469368447309,"CCDC175",5533,247
"ENSG00000286608",0,1,0,39,30,37,0.00639055906528487,"AC010201.3",5534,NA
"ENSG00000204832",8,2,0,29,254,642,0.00639123881168548,"ST8SIA6-AS1",5535,-3946
"ENSG00000254879",0,0,0,35,172,1,0.00639326339954243,"PTPRJ-AS1",5536,-258
"ENSG00000212497",0,0,0,23,20,31,0.0064002298943397,"RNA5SP465",5537,-591
"ENSG00000173992",461,354,893,746,418,762,0.00640603670904767,"CCS",5538,3083
"ENSG00000188895",2106,2883,14128,3693,4966,4020,0.00641409454875857,"MSL1",5539,1063
"ENSG00000107485",463,189,71,123,176,31,0.00641695443640535,"GATA3",5540,1060
"ENSG00000137338",12,12,36,305,157,264,0.00641695443640535,"PGBD1",5541,-310
"ENSG00000160746",350,445,3748,658,83,603,0.00641695443640535,"ANO10",5542,1318
"ENSG00000081237",10988,16252,58207,16281,30665,13147,0.00642536073172068,"PTPRC",5543,977
"ENSG00000171105",152,241,245,3477,4489,1402,0.00642537591285323,"INSR",5544,1257
"ENSG00000172977",269,215,452,457,485,419,0.00643503699138219,"KAT5",5545,-3699
"ENSG00000199377",0,0,0,2,32,135,0.00643558964315816,"RNU5F-1",5546,-322
"ENSG00000052841",690,609,1414,7463,6253,8372,0.0064411611549764,"TTC17",5547,1465
"ENSG00000238405",0,0,0,34,19,22,0.00644544622470986,"RNA5SP311",5548,-601
"ENSG00000231398",0,0,0,12,69,19,0.0064469372797234,"AL359385.1",5549,-454
"ENSG00000156966",947,96,32,54,136,110,0.00645291024017379,"B3GNT7",5550,1147
"ENSG00000198019",24,149,1206,55,188,31,0.00645654473834686,"FCGR1B",5551,1465
"ENSG00000071991",1,6,12,0,1,0,0.00645978499563179,"CDH19",5552,5694
"ENSG00000181322",1,2,18,135,110,237,0.00645978499563179,"NME9",5553,-3911
"ENSG00000115828",662,2321,8463,28,1176,8,0.00646118399536466,"QPCT",5554,1130
"ENSG00000163347",1,25,2,1,0,1,0.00646663431821697,"CLDN1",5555,3175
"ENSG00000163618",2,2,46,3,1,0,0.00646663431821697,"CADPS",5556,7426
"ENSG00000237054",0,0,0,20,28,25,0.00646663431821697,"PRMT5-AS1",5557,2695
"ENSG00000274322",2,0,0,76,34,49,0.00647018915524794,"AL136531.2",5558,NA
"ENSG00000180879",1365,1728,1285,1788,1911,1174,0.0064731967463439,"SSR4",5559,1027
"ENSG00000126787",48,6,31,416,995,583,0.00647431282096061,"DLGAP5",5560,1441
"ENSG00000211776",33,9,16,11,1,0,0.00647622449203595,"TRAV2",5561,187
"ENSG00000288612",37,52,387,104,54,49,0.00647622449203595,"AL133351.4",5562,NA
"ENSG00000255569",7,5,6,2,0,0,0.00648035429330313,"TRAV1-1",5563,222
"ENSG00000224797",0,0,0,17,34,25,0.00648288439867721,"AL359092.1",5564,-474
"ENSG00000255423",27,10,3,418,412,418,0.00648288439867721,"EBLN2",5565,1816
"ENSG00000139668",288,295,1143,4914,8797,5507,0.00648728543928299,"WDFY2",5566,10768
"ENSG00000162881",147,172,395,319,136,70,0.00648728543928299,"OXER1",5567,1199
"ENSG00000160606",0,1,1,80,19,62,0.00649216285894807,"TLCD1",5568,633
"ENSG00000223650",0,1,1,58,19,87,0.00649570779974526,"UHRF2P1",5569,-1471
"ENSG00000119669",154,902,2393,674,455,574,0.00652781545511044,"IRF2BPL",5570,966
"ENSG00000268375",0,0,0,39,14,27,0.00652781545511044,"AC010325.2",5571,-576
"ENSG00000207952",0,0,0,19,24,31,0.00652977079901349,"MIR624",5572,-502
"ENSG00000272701",0,0,0,28,41,13,0.0065334535663635,"MESTIT1",5573,-564
"ENSG00000232407",0,0,0,52,7,42,0.00654357283560141,"PPIAP70",5574,-410
"ENSG00000163235",131,173,1592,306,26,13,0.00654934692197774,"TGFA",5575,NA
"ENSG00000212124",4,3,0,132,53,109,0.00655508040628627,"TAS2R19",5576,-2945
"ENSG00000212916",3,2,28,115,217,509,0.00655635290458294,"MAP10",5577,1382
"ENSG00000285603",0,0,0,27,13,43,0.00656043047533395,"AL035693.1",5578,NA
"ENSG00000183605",80,89,107,1126,976,691,0.00658836449605179,"SFXN4",5579,863
"ENSG00000231154",0,2,0,47,46,52,0.00658836449605179,"MORF4L2-AS1",5580,-2083
"ENSG00000105251",5,1,1,836,113,3,0.00659659780854658,"SHD",5581,-1378
"ENSG00000123427",28,11,16,501,181,367,0.00659824788533314,"EEF1AKMT3",5582,2964
"ENSG00000111912",229,269,650,4269,2529,3978,0.00661133209611525,"NCOA7",5583,2151
"ENSG00000253574",0,0,0,22,21,30,0.00661572932756509,"AC021744.1",5584,-434
"ENSG00000256481",0,0,0,32,11,43,0.00662475966242604,"AP006333.2",5585,2354
"ENSG00000100024",45,22,253,41,67,37,0.00662487354015336,"UPB1",5586,2641
"ENSG00000077713",77,59,79,903,1032,550,0.00663173504875867,"SLC25A43",5587,2893
"ENSG00000172638",105,131,580,255,194,139,0.00663756248053171,"EFEMP2",5588,2544
"ENSG00000169439",46,121,99,59,2,2,0.0066702623597446,"SDC2",5589,1627
"ENSG00000202502",1,0,0,70,22,31,0.00667517285612701,"RNA5SP151",5590,-2127
"ENSG00000165732",932,760,679,9606,10317,9210,0.00667674650781837,"DDX21",5591,1976
"ENSG00000203782",1,23,1,0,1,0,0.00667917402121454,"LORICRIN",5592,2083
"ENSG00000177963",1000,1002,3607,1964,1933,1833,0.00668419436559715,"RIC8A",5593,2551
"ENSG00000085840",79,39,36,799,992,758,0.0066856288387556,"ORC1",5594,1730
"ENSG00000140961",73,157,240,192,131,60,0.00668971634878967,"OSGIN1",5595,1133
"ENSG00000226163",0,0,0,33,19,22,0.00669059773256058,"AL513185.1",5596,-592
"ENSG00000261336",1,1,0,38,51,44,0.00669277099445001,"EIF4BP5",5597,-1359
"ENSG00000262714",25,9,7,9,5,2,0.00669277099445001,"AC007342.5",5598,1845
"ENSG00000102178",266,427,849,593,656,591,0.00670939242284846,"UBL4A",5599,1134
"ENSG00000231952",0,0,0,22,15,45,0.00671716928500769,"DPY19L1P2",5600,-535
"ENSG00000126062",165,310,1030,390,338,424,0.00671884595410977,"TMEM115",5601,168
"ENSG00000188130",38,40,22,1905,404,407,0.00672514558831629,"MAPK12",5602,4818
"ENSG00000286615",1,0,0,25,68,28,0.00672514558831629,"AC011416.4",5603,NA
"ENSG00000109118",3104,1669,5030,4247,4042,3804,0.00672525951875137,"PHF12",5604,1702
"ENSG00000254572",5,4,14,3,2,2,0.00672525951875137,"GLULP3",5605,NA
"ENSG00000065609",10,0,76,0,0,3,0.00674718222417985,"SNAP91",5606,5883
"ENSG00000023330",851,448,2138,1329,768,992,0.00674753767827846,"ALAS1",5607,1686
"ENSG00000151023",22,12,10,6,2,11,0.00674853620650966,"ENKUR",5608,2463
"ENSG00000102805",43,34,127,601,644,815,0.00675769528579438,"CLN5",5609,13831
"ENSG00000186615",8,6,2,243,63,192,0.00676212478766394,"KTN1-AS1",5610,2090
"ENSG00000113396",0,2,2,307,41,13,0.0067717013949004,"SLC27A6",5611,-851
"ENSG00000109618",72,57,108,558,921,1242,0.00677419147969575,"SEPSECS",5612,910
"ENSG00000151413",36,18,12,428,329,638,0.00677746558250497,"NUBPL",5613,3696
"ENSG00000227813",0,0,0,8,91,19,0.0067815555452633,"Z82190.1",5614,-422
"ENSG00000273084",1,1,7,60,49,142,0.00679426363627106,"AC092171.5",5615,1585
"ENSG00000172893",652,191,1588,572,278,627,0.00680161893424618,"DHCR7",5616,1118
"ENSG00000197937",12,31,38,728,551,176,0.00680800230894939,"ZNF347",5617,806
"ENSG00000253159",1,3,4,50,78,56,0.00681646865152414,"PCDHGA12",5618,1188
"ENSG00000223609",3096,5004,2570,1318,22,1600,0.00683305848514927,"HBD",5619,-5468
"ENSG00000158050",5230,2545,158,1165,346,1095,0.0068434372177547,"DUSP2",5620,1499
"ENSG00000128654",32,40,75,403,438,607,0.0068477172452123,"MTX2",5621,481
"ENSG00000156453",83,55,23,43,5,2,0.0068477172452123,"PCDH1",5622,2716
"ENSG00000126246",61,23,269,23,47,75,0.00685732236813488,"IGFLR1",5623,-5469
"ENSG00000148798",8,2,38,0,5,1,0.00685732236813488,"INA",5624,7544
"ENSG00000130783",0,9,8,223,96,167,0.00685921877520052,"CCDC62",5625,1665
"ENSG00000131386",6,203,60,30,11,0,0.00685921877520052,"GALNT15",5626,2957
"ENSG00000139146",279,145,299,2574,2099,3755,0.00686981482305386,"SINHCAF",5627,2981
"ENSG00000140367",175,226,242,1918,2472,2015,0.00686981482305386,"UBE2Q2",5628,2966
"ENSG00000231307",0,0,0,21,29,22,0.00686981482305386,"RPS3P2",5629,-591
"ENSG00000197121",27,24,34,640,253,282,0.00688583932005563,"PGAP1",5630,289
"ENSG00000233276",4556,11672,4850,6067,6531,5558,0.00689646512022103,"GPX1",5631,874
"ENSG00000250473",0,0,0,27,19,26,0.0069095564059217,"DUTP7",5632,-582
"ENSG00000277022",0,0,0,22,18,35,0.0069095564059217,"AL031663.3",5633,-559
"ENSG00000278864",14,15,12,469,125,219,0.00691439654618885,"AC055811.4",5634,840
"ENSG00000173077",1,2,7,61,81,62,0.00692022771157253,"DELEC1",5635,-1712
"ENSG00000255374",0,1,1,151,54,11,0.00692072599147554,"TAS2R43",5636,389
"ENSG00000135587",151,190,354,318,273,340,0.00692776382693687,"SMPD2",5637,1633
"ENSG00000183662",10,9,4,4,1,2,0.00692792367624072,"TAFA1",5638,1863
"ENSG00000185513",70,38,69,846,479,818,0.00692792367624072,"L3MBTL1",5639,6724
"ENSG00000196693",167,108,180,1308,1544,2299,0.00692792367624072,"ZNF33B",5640,3230
"ENSG00000163251",29,8,32,448,425,205,0.00692913904070465,"FZD5",5641,1563
"ENSG00000099974",34,32,77,52,60,48,0.00694047859268326,"DDTL",5642,1533
"ENSG00000112514",1165,898,692,899,676,1146,0.00694047859268326,"CUTA",5643,1488
"ENSG00000271383",1,0,0,35,87,16,0.00694047859268326,"NBPF19",5644,-5286
"ENSG00000133874",403,210,427,483,301,144,0.00694782563654921,"RNF122",5645,1840
"ENSG00000169026",103,134,626,192,252,129,0.00695517248221667,"SLC49A3",5646,2149
"ENSG00000239129",0,0,0,19,27,26,0.00697021798590284,"AC104982.1",5647,-578
"ENSG00000271267",2,0,1,38,49,52,0.00697021798590284,"AL353807.4",5648,-3099
"ENSG00000281490",114,32,55,1796,973,1031,0.00697021798590284,"CICP14",5649,329
"ENSG00000185985",3,1,20,0,0,1,0.00697855294180921,"SLITRK2",5650,NA
"ENSG00000279407",16,4,3,200,209,213,0.00698064975381228,"AC007191.1",5651,2457
"ENSG00000251247",26,37,39,341,342,504,0.00698255974161723,"ZNF345",5652,756
"ENSG00000281571",15,18,12,14,3,2,0.00698377612520093,"AC241585.2",5653,911
"ENSG00000276115",5,10,1,141,167,180,0.0069841089134833,"AC026356.2",5654,3242
"ENSG00000105397",4644,3065,8234,7066,6905,3310,0.00699704655166514,"TYK2",5655,3307
"ENSG00000167037",95,50,29,43,35,5,0.00699918419476582,"SGSM1",5656,2010
"ENSG00000274105",3,9,1,140,134,125,0.00700276408234392,"AC084824.3",5657,2500
"ENSG00000013375",51,54,73,643,679,434,0.00700811054965271,"PGM3",5658,1691
"ENSG00000243265",1,0,0,54,20,41,0.00701749954764221,"RPL23AP55",5659,-773
"ENSG00000217512",0,0,0,21,26,24,0.00702253573403647,"AL356776.1",5660,-587
"ENSG00000225978",11,10,8,5,0,0,0.00703382437180846,"HAR1A",5661,1033
"ENSG00000279561",2,5,5,114,46,102,0.00704043432521023,"AL845472.1",5662,71
"ENSG00000154222",660,580,1413,1457,1159,1097,0.00704479079355946,"CC2D1B",5663,1747
"ENSG00000136026",971,1786,16877,1637,1695,39,0.0070570351128593,"CKAP4",5664,1143
"ENSG00000241656",3,5,6,0,0,1,0.0070570351128593,"UBA52P7",5665,NA
"ENSG00000234432",0,4,8,102,48,275,0.00705889512475933,"AC092171.3",5666,2413
"ENSG00000237818",1,1,1,43,46,38,0.00707971481729277,"RPS3AP29",5667,-129
"ENSG00000277895",0,0,0,26,30,17,0.00708107742958409,"AC135279.3",5668,-584
"ENSG00000259736",1,0,2,42,55,36,0.00708389909630079,"CRTC3-AS1",5669,-824
"ENSG00000135334",1175,1047,3255,1770,2588,1499,0.00708583687177386,"AKIRIN2",5670,2273
"ENSG00000144852",8,0,4,113,84,220,0.00708751350630087,"NR1I2",5671,4956
"ENSG00000175946",8,1,4,0,0,0,0.00709135974173412,"KLHL38",5672,8392
"ENSG00000221995",64,23,141,1420,669,959,0.00709377227998334,"TIAF1",5673,908
"ENSG00000287214",7,5,4,97,91,98,0.00709968884952879,"AC021321.2",5674,NA
"ENSG00000101082",2163,605,354,576,370,779,0.00710439935129356,"SLA2",5675,1192
"ENSG00000164007",1,2,3,44,47,69,0.00711205907223647,"CLDN19",5676,-156
"ENSG00000234886",0,0,0,22,20,30,0.00711205907223647,"MTND5P26",5677,-407
"ENSG00000257658",0,0,1,21,46,44,0.00711490321331894,"AC004217.2",5678,-2078
"ENSG00000167106",1648,472,795,1120,379,567,0.00711972612111297,"FAM102A",5679,1437
"ENSG00000135966",216,354,313,5603,2171,4552,0.00712129774773132,"TGFBRAP1",5680,1635
"ENSG00000198959",356,849,331,467,24,75,0.00712826826267057,"TGM2",5681,2350
"ENSG00000172936",2371,4423,19474,5119,6964,2377,0.00713059400741993,"MYD88",5682,1005
"ENSG00000198467",1074,538,329,741,140,222,0.0071347132524848,"TPM2",5683,3493
"ENSG00000151692",201,169,163,2253,1632,3651,0.00713640325090048,"RNF144A",5684,2182
"ENSG00000198944",2,2,41,2,0,2,0.00713640325090048,"SOWAHA",5685,6453
"ENSG00000026297",2828,964,7215,2139,3187,2520,0.00714286119262692,"RNASET2",5686,-2688
"ENSG00000139266",392,293,225,404,165,84,0.00714286119262692,"MARCHF9",5687,1511
"ENSG00000280193",2,1,1,92,21,73,0.00714286119262692,"AC132219.2",5688,-83
"ENSG00000286677",1,0,1,55,20,79,0.00714286119262692,"AP006545.3",5689,NA
"ENSG00000254531",34,32,85,60,50,55,0.00716554116193881,"FLJ20021",5690,2663
"ENSG00000118473",13,11,46,10,9,20,0.00716727677133193,"SGIP1",5691,8909
"ENSG00000237004",6,2,0,181,79,95,0.00716741071012158,"ZNRF2P1",5692,-4690
"ENSG00000269997",1,0,0,47,15,66,0.00717225980706926,"AC068790.3",5693,782
"ENSG00000113231",4,4,7,63,89,91,0.00717411765608013,"PDE8B",5694,6682
"ENSG00000280269",1,0,0,37,33,32,0.00717561331697762,"AP000577.2",5695,1052
"ENSG00000099814",40,32,81,69,29,45,0.00719433509092126,"CEP170B",5696,7839
"ENSG00000178057",358,340,481,529,627,554,0.00719554787012451,"NDUFAF3",5697,-1913
"ENSG00000243023",11,8,7,2,5,4,0.00719707966558051,"UBA52P3",5698,14824
"ENSG00000285697",0,0,0,16,31,27,0.00719707966558051,"AC002059.3",5699,NA
"ENSG00000170262",0,0,0,36,9,44,0.00719901537869692,"MRAP",5700,-520
"ENSG00000211753",18,45,19,26,6,13,0.00719960935584676,"TRBV28",5701,1528
"ENSG00000260796",2,0,0,28,58,81,0.00719960935584676,"AC145285.3",5702,-1336
"ENSG00000285852",2,0,0,47,25,130,0.00719960935584676,"AL353147.1",5703,NA
"ENSG00000177098",12,3,35,9,5,4,0.00720277485939943,"SCN4B",5704,7697
"ENSG00000217094",5,15,10,3,6,4,0.00721243360096294,"PPIAP31",5705,6319
"ENSG00000286365",3,2,0,72,54,65,0.00721243360096294,"AP000553.9",5706,NA
"ENSG00000283384",3,3,70,6,3,4,0.00721972697722518,"AL138694.1",5707,2055
"ENSG00000284968",7,3,19,88,185,213,0.00723015023666024,"AC093827.4",5708,NA
"ENSG00000249846",5,6,2,192,45,176,0.00724320942244024,"LINC02021",5709,856
"ENSG00000119927",13,47,54,477,448,768,0.00724697199715632,"GPAM",5710,-2155
"ENSG00000114388",416,613,630,901,413,522,0.00725491381988781,"NPRL2",5711,4244
"ENSG00000255946",0,0,0,20,28,23,0.00725491381988781,"AC069234.1",5712,-597
"ENSG00000136381",284,322,1042,4142,7159,5567,0.00725669984880046,"IREB2",5713,1828
"ENSG00000279366",0,0,0,22,15,42,0.00725669984880046,"AC120349.2",5714,-555
"ENSG00000087266",4634,3319,11566,7441,8400,4552,0.00725985528786771,"SH3BP2",5715,2595
"ENSG00000170485",19,15,40,28,19,19,0.00726583301463691,"NPAS2",5716,4164
"ENSG00000164008",22,12,36,353,188,276,0.0072773320015006,"C1orf50",5717,17603
"ENSG00000225217",490,49,236,20,186,19,0.00727891846195992,"HSPA7",5718,1624
"ENSG00000272477",0,0,0,18,25,29,0.00727891846195992,"AC144521.1",5719,-486
"ENSG00000113494",11,2,1,129,2295,3,0.00728171840666563,"PRLR",5720,2680
"ENSG00000256712",2,0,0,75,32,49,0.00728538111937703,"AC134349.1",5721,-834
"ENSG00000147130",376,202,369,4658,2450,4078,0.00729001172891713,"ZMYM3",5722,2136
"ENSG00000167874",27,64,251,98,38,30,0.00729001172891713,"TMEM88",5723,2257
"ENSG00000176920",6,0,1,163,43,168,0.00729001172891713,"FUT2",5724,3487
"ENSG00000229679",0,0,0,24,32,17,0.00729001172891713,"AC007327.2",5725,-602
"ENSG00000288075",6,3,32,439,111,286,0.00729939813979973,"AC108519.1",5726,NA
"ENSG00000143643",411,580,1049,686,1064,536,0.00730267075796395,"TTC13",5727,1218
"ENSG00000171130",213,345,168,328,124,128,0.00732651967454581,"ATP6V0E2",5728,1439
"ENSG00000277778",7,8,4,179,73,164,0.00733030413804631,"PGM5P2",5729,425
"ENSG00000273350",0,0,1,23,40,44,0.00733313981888673,"AC004832.5",5730,-2205
"ENSG00000008118",2,1,15,0,0,0,0.00733587412449699,"CAMK1G",5731,17527
"ENSG00000235967",1,0,0,28,38,37,0.00733587412449699,"COX5BP3",5732,-2265
"ENSG00000116652",4,0,0,103,41,127,0.00733742741626835,"DLEU2L",5733,2440
"ENSG00000213212",8,2,1,88,182,104,0.00733742741626835,"NCLP1",5734,3624
"ENSG00000177338",3,15,2,1,1,0,0.00733864155164086,"LINC00469",5735,NA
"ENSG00000259030",1,1,3,41,47,56,0.00733864155164086,"FPGT-TNNI3K",5736,NA
"ENSG00000278496",0,0,0,19,25,27,0.00733870259315767,"AL158062.1",5737,-607
"ENSG00000285530",0,0,0,57,19,13,0.00734227167508726,"AL445928.2",5738,NA
"ENSG00000067606",142,108,311,240,44,64,0.00735122767724341,"PRKCZ",5739,618
"ENSG00000134020",21,5,4,4,2,0,0.00735398712238766,"PEBP4",5740,6616
"ENSG00000139734",11,10,0,263,360,297,0.0073592662861237,"DIAPH3",5741,3671
"ENSG00000259258",0,0,0,24,19,28,0.00736747829970908,"AC013553.1",5742,-450
"ENSG00000200389",0,0,0,17,32,24,0.00737400362311673,"RNU6-509P",5743,-590
"ENSG00000269921",0,0,0,19,22,31,0.00737400362311673,"AC068620.1",5744,-593
"ENSG00000207181",0,0,0,28,16,29,0.00738895293439507,"SNORA14B",5745,-591
"ENSG00000198556",97,36,142,972,994,1105,0.00739020633170811,"ZNF789",5746,-2554
"ENSG00000274963",12,3,1,63,551,233,0.00739503071980173,"RN7SL600P",5747,-1150
"ENSG00000287141",0,0,0,16,25,33,0.00740002850948875,"AC093675.2",5748,NA
"ENSG00000163932",2556,2558,17758,4346,5528,3538,0.00740341049906288,"PRKCD",5749,1676
"ENSG00000101323",9,1,7,0,1,0,0.00740479993856729,"HAO1",5750,2160
"ENSG00000231533",0,0,0,18,10,75,0.00740479993856729,"AL391840.1",5751,-337
"ENSG00000119922",163,137,1325,179,328,244,0.00740629911135228,"IFIT2",5752,853
"ENSG00000149489",10,33,242,33,22,37,0.0074094521400993,"ROM1",5753,757
"ENSG00000259201",2,0,0,37,67,45,0.0074094521400993,"AC090971.2",5754,-3329
"ENSG00000167608",108,83,420,171,114,188,0.00742771520185707,"TMC4",5755,3860
"ENSG00000112033",1023,434,810,526,766,111,0.00743277099365511,"PPARD",5756,1589
"ENSG00000231329",27,7,3,443,461,302,0.00743950540211941,"AL031772.1",5757,460
"ENSG00000216490",625,88,35,95,118,19,0.00744250692865854,"IFI30",5758,-5738
"ENSG00000105707",4,14,23,8,1,5,0.00744921515814213,"HPN",5759,2819
"ENSG00000167618",26,71,32,8,43,9,0.0074511899902025,"LAIR2",5760,673
"ENSG00000133318",3368,4814,30730,6315,8842,5823,0.0074519569600166,"RTN3",5761,917
"ENSG00000103832",0,0,0,20,39,17,0.00745881256243779,"GOLGA8UP",5762,-453
"ENSG00000229054",2,0,1,47,35,58,0.00746128026755081,"RPS29P14",5763,-2014
"ENSG00000226031",2,3,7,0,0,0,0.0074792666114245,"FGF13-AS1",5764,871
"ENSG00000155256",722,479,1678,1354,977,939,0.0074888961059844,"ZFYVE27",5765,2358
"ENSG00000030110",449,362,1532,543,829,740,0.00749348941913208,"BAK1",5766,1294
"ENSG00000141497",207,65,245,34,120,3,0.00749406260420509,"ZMYND15",5767,4383
"ENSG00000178115",1,0,1,43,27,67,0.00749406260420509,"GOLGA8Q",5768,-635
"ENSG00000179630",17,30,23,269,368,282,0.00749717925426002,"LACC1",5769,3221
"ENSG00000168481",3,4,39,4,0,0,0.00749752720518636,"LGI3",5770,7128
"ENSG00000241532",0,0,0,89,1,77,0.00749963385773694,"AGGF1P3",5771,-328
"ENSG00000263361",0,0,0,16,27,30,0.00749963385773694,"MIR378H",5772,-594
